date,day,year,mo,da,temp,dewp,slp,stp,visib,wdsp,mxpsd,max,min,prcp,sndp,fog,total_crimes,alcohol,arson,assault_etc,disorderly_conduct,drugs,fraud_etc,gambling,kidnap,murders,negligent_deaths,sex_offenses,theft_etc,trespass,vandalism,weapon,cha,commercial_non_vehicular,commercial_vehicular,cta,gov_public_building,gov_public_outdoor,residential
2019-01-19,6,2019,01,19,27.6,23.9,1018.5,994.7,4.7,16.4,22.9,30.9,25.0,0.03,5.9,0,521,1,,132,2,30,42,,,3,,10,170,20,52,17,4,105,,5,21,158,200
2019-01-20,7,2019,01,20,14.8,5.8,1024.4,0.0,7.8,14.5,21.0,26.1,8.1,0.01,5.9,0,493,,1,152,3,23,32,,,1,,10,148,15,48,7,2,84,2,12,13,148,205
2019-01-21,1,2019,01,21,10.9,-0.2,1034.9,9.6,8.6,7.9,15.0,15.1,7.0,0.0,5.9,0,556,,1,120,2,42,37,,,,,12,205,17,55,10,2,102,1,12,13,177,208
2019-01-22,2,2019,01,22,20.3,10.0,1026.1,0.0,7.7,10.4,14.0,33.1,10.9,0.0,5.1,0,626,1,1,160,2,45,56,,1,1,,14,219,24,40,7,3,111,2,18,37,171,249
2019-01-23,3,2019,01,23,31.4,29.8,1009.4,986.0,3.7,7.7,14.0,36.0,21.9,0.23,5.1,0,662,,,143,2,81,35,,,,,13,248,21,59,10,1,97,4,27,36,246,232
2019-01-24,4,2019,01,24,17.9,12.7,1012.5,988.8,6.8,9.1,18.1,23.0,10.9,0.07,3.9,0,607,1,1,154,6,41,45,,2,,,13,199,21,54,12,3,103,4,22,47,179,216
2019-01-25,5,2019,01,25,2.8,-5.6,1024.2,998.8,8.9,12.8,20.0,17.1,-5.1,0.0,5.1,0,586,2,,144,4,50,50,,1,1,,11,193,17,39,15,2,99,2,12,24,156,252
2019-01-26,6,2019,01,26,4.6,-3.6,1023.5,998.0,8.8,6.1,12.0,12.9,-5.1,0.0,5.1,0,532,2,,140,1,40,32,,,,,9,181,13,57,11,1,88,3,11,8,177,222
2019-01-27,7,2019,01,27,5.5,-2.1,1020.7,995.5,8.3,6.3,11.1,12.9,-2.0,0.03,5.9,0,524,,,166,3,38,35,1,,,,11,175,9,28,14,3,98,5,12,7,155,216
2019-01-28,1,2019,01,28,20.4,14.7,1009.7,983.1,4.3,11.6,19.0,35.1,8.1,0.15,7.1,1,521,,,159,4,36,48,,1,2,,6,156,10,39,6,4,77,,25,36,151,205
2019-01-29,2,2019,01,29,6.4,-1.8,1015.1,990.3,7.5,14.8,20.0,18.0,-0.4,0.1,5.9,0,494,,,134,3,35,38,,,1,,9,180,11,35,8,3,88,1,15,20,150,192
2019-01-30,3,2019,01,30,-13.5,-24.6,1025.1,999.1,10.0,15.8,19.0,0.0,-22.0,0.0,5.9,0,341,,,109,,9,28,,,,,10,111,6,25,4,1,48,,8,8,82,174
2019-01-31,4,2019,01,31,-12.5,-22.2,1032.8,6.4,9.1,7.7,12.0,-2.0,-20.0,0.0,5.9,0,459,,,125,,15,33,,,1,,10,161,11,46,6,2,65,1,15,7,132,207
2019-02-01,5,2019,02,01,9.2,2.6,1028.9,3.6,6.3,4.3,6.0,21.0,-2.0,0.03,7.1,0,775,,2,136,4,62,98,,,1,,34,245,16,68,9,3,88,4,11,25,222,361
2019-02-02,6,2019,02,02,26.6,22.0,1021.6,997.1,7.5,8.6,12.0,41.0,14.0,0.0,3.9,0,722,,1,177,2,55,47,,1,1,,19,247,16,75,13,2,128,1,9,12,251,291
2019-02-03,7,2019,02,03,41.0,39.9,1011.9,989.3,6.5,9.7,12.0,46.0,36.0,0.0,1.2,0,596,1,,198,6,31,30,,,3,,9,179,14,57,19,3,84,1,13,14,233,224
2019-02-04,1,2019,02,04,47.3,45.1,1007.5,984.9,7.8,9.5,13.0,51.1,39.0,0.0,999.9,0,736,,,194,5,40,58,,1,,,15,248,28,85,14,4,96,1,19,48,256,278
2019-02-05,2,2019,02,05,30.8,25.1,1018.6,995.3,9.9,9.6,13.0,39.0,27.0,0.02,999.9,0,653,,3,161,3,46,41,,1,1,,8,228,13,59,20,2,101,3,18,38,193,260
2019-02-06,3,2019,02,06,34.5,32.7,1014.1,990.9,5.0,6.3,14.0,37.9,30.9,0.26,999.9,1,636,,1,178,2,49,37,,1,2,,9,213,21,57,5,2,95,4,27,37,201,242
2019-02-07,4,2019,02,07,35.9,34.6,1010.5,986.4,3.9,8.6,22.0,46.4,30.0,0.33,999.9,1,670,,,184,8,47,50,,1,,,12,229,15,64,12,1,102,4,24,49,207,244
2019-02-08,5,2019,02,08,11.5,1.6,1028.3,3.4,8.2,18.7,27.0,28.9,5.0,0.13,999.9,0,642,1,,137,1,62,54,1,,,,16,239,19,56,7,4,111,1,22,35,197,227
2019-02-09,6,2019,02,09,13.5,3.0,1045.3,20.2,10.0,6.5,14.0,26.1,7.0,0.0,999.9,0,756,1,2,180,5,62,48,1,,2,,15,243,27,84,15,1,148,3,19,13,246,285
2019-02-10,7,2019,02,10,24.9,16.4,1034.5,8.3,8.4,6.6,9.9,28.9,21.9,0.0,1.2,0,638,,3,188,4,37,40,,1,3,,13,204,7,70,20,4,113,6,15,11,217,241
2019-02-11,1,2019,02,11,29.6,25.8,1022.2,998.1,5.5,7.9,15.0,32.0,27.0,0.04,1.2,0,626,,1,143,2,42,50,,,,,12,241,13,53,20,2,75,3,20,38,195,254
2019-02-12,2,2019,02,12,31.6,29.8,1008.0,983.3,3.0,11.1,19.0,33.1,28.0,0.44,1.2,0,665,,1,178,3,48,55,,,,,10,227,20,61,11,2,129,2,18,46,172,260
2019-02-13,3,2019,02,13,20.6,14.2,1014.3,988.8,6.8,16.7,22.9,28.4,12.9,0.01,1.2,0,643,,,173,6,44,48,,1,2,,11,217,15,52,9,5,89,5,18,40,196,243
2019-02-14,4,2019,02,14,36.8,28.5,1006.7,983.1,10.0,9.0,12.0,46.0,25.0,0.0,1.2,0,742,1,2,223,4,46,55,,2,2,,6,237,17,56,18,7,107,2,16,57,230,283
2019-02-15,5,2019,02,15,23.7,14.8,1010.1,986.8,9.3,12.9,20.0,44.1,10.9,0.0,999.9,0,741,,2,184,3,58,64,,,,,8,249,22,64,11,5,97,2,25,41,244,280
2019-02-16,6,2019,02,16,22.2,12.1,1020.3,996.1,10.0,7.6,13.0,30.0,17.1,0.0,999.9,0,677,1,,185,2,40,38,,,1,,7,231,14,68,17,1,126,1,25,12,214,267
2019-02-17,7,2019,02,17,26.7,20.4,1015.2,990.5,7.5,10.5,15.0,28.9,25.0,0.0,999.9,0,618,,1,200,5,38,34,,,1,,9,206,19,50,15,3,126,3,20,15,207,225
2019-02-18,1,2019,02,18,26.8,21.9,1024.4,997.7,4.6,6.6,11.1,30.9,23.0,0.11,3.1,0,590,,,149,3,33,31,,,,,12,211,14,66,17,2,91,4,14,16,184,250
2019-02-19,2,2019,02,19,24.1,14.9,1036.5,12.1,10.0,3.1,8.9,33.1,14.0,0.02,2.0,0,612,3,1,156,2,40,50,,1,,,11,194,15,60,10,2,94,,10,43,188,244
2019-02-20,3,2019,02,20,31.6,26.7,1019.9,993.9,6.1,11.2,17.1,37.0,28.9,0.01,1.2,0,635,,1,158,3,42,55,,1,,,11,223,17,59,10,4,86,4,11,30,216,247
2019-02-21,4,2019,02,21,31.9,21.2,1019.8,995.7,9.8,12.3,18.1,35.6,27.0,0.03,1.2,0,696,1,,178,4,44,52,,1,2,,15,244,19,58,13,3,97,3,22,56,228,247
2019-02-22,5,2019,02,22,30.4,20.4,1029.7,5.8,9.7,6.0,11.1,37.9,23.0,0.0,999.9,0,712,,1,173,5,57,64,,1,1,,9,231,16,55,27,2,116,4,24,37,221,265
2019-02-23,6,2019,02,23,35.6,30.1,1020.7,994.6,7.0,7.7,9.9,39.0,33.1,0.0,999.9,0,647,,2,170,3,56,40,,,1,,10,212,16,71,11,5,114,2,14,15,228,233
2019-02-24,7,2019,02,24,36.3,31.5,1000.6,977.7,8.0,18.8,33.0,48.9,23.0,0.42,999.9,1,547,,2,151,2,33,25,,,,,4,190,28,51,10,2,94,5,17,10,172,216
2019-02-25,1,2019,02,25,15.6,-0.1,1028.2,3.9,10.0,12.9,25.1,23.0,8.1,0.01,999.9,0,597,,1,147,7,44,45,,1,1,,4,210,13,54,13,2,94,2,15,35,198,215
2019-02-26,2,2019,02,26,21.5,8.9,1033.2,8.8,9.6,9.4,15.0,25.0,18.0,0.0,999.9,0,609,,1,168,5,32,46,,,,,11,203,22,52,6,2,86,4,18,45,188,218
2019-02-27,3,2019,02,27,26.3,16.5,1023.4,999.7,9.0,8.6,15.0,32.0,24.1,0.0,999.9,0,649,,1,157,4,54,64,,1,1,,7,208,20,64,11,2,96,1,22,47,196,256
2019-02-28,4,2019,02,28,20.1,8.6,1025.6,1.4,10.0,5.8,15.0,28.0,12.9,0.0,999.9,0,595,,,138,6,29,63,,,,,14,205,21,48,14,,89,4,15,30,168,254
2019-03-01,5,2019,03,01,28.6,19.6,1023.1,999.2,10.0,4.9,8.0,34.0,24.1,0.0,999.9,0,756,,1,144,3,60,110,,4,,,29,221,12,63,25,2,87,3,13,39,233,332
2019-03-02,6,2019,03,02,30.8,22.0,1022.9,999.5,8.7,6.5,13.0,35.1,28.0,0.0,999.9,0,665,2,,189,,54,47,,,2,,11,209,17,62,27,4,123,2,8,9,235,248
2019-03-03,7,2019,03,03,23.8,10.4,1024.6,0.7,10.0,9.3,13.0,30.0,18.0,0.0,999.9,0,551,1,1,175,2,37,41,,,1,1,8,151,10,52,10,4,77,6,16,5,184,231
2019-03-04,1,2019,03,04,6.6,-6.9,1025.1,0.2,10.0,12.6,17.1,18.0,-2.0,0.0,999.9,0,544,,2,145,1,44,49,,,,,7,166,8,44,9,3,70,2,11,30,166,234
2019-03-05,2,2019,03,05,13.2,0.0,1022.0,997.2,8.8,14.2,20.0,21.9,9.0,0.0,999.9,0,542,,,135,4,46,51,,,1,1,8,181,11,44,6,2,83,1,14,25,168,210
2019-03-06,3,2019,03,06,18.1,2.9,1027.3,2.8,10.0,11.8,18.1,32.0,10.0,0.0,999.9,0,629,,,158,3,49,62,,,,,5,198,24,61,8,1,85,1,11,51,200,248
2019-03-07,4,2019,03,07,24.2,10.7,1028.2,4.1,10.0,7.7,15.0,30.9,16.0,0.0,999.9,0,610,,,146,5,49,54,,,,,9,209,17,58,6,1,77,6,25,38,202,233
2019-03-08,5,2019,03,08,29.4,21.3,1024.0,999.9,8.0,5.2,8.0,39.0,23.0,0.0,999.9,0,718,,,185,7,58,61,,3,2,,10,227,18,74,21,7,114,4,16,55,233,248
2019-03-09,6,2019,03,09,35.0,28.7,1016.1,989.9,7.8,10.5,21.0,43.0,28.9,0.0,999.9,0,617,,,189,1,52,29,,,,,9,186,14,68,16,3,91,2,11,15,222,244
2019-03-10,7,2019,03,10,37.9,32.6,1008.5,982.7,8.9,18.2,28.9,44.1,35.1,0.37,999.9,0,612,1,1,193,5,43,30,,1,1,,9,174,15,75,13,1,96,2,9,12,233,238
2019-03-11,1,2019,03,11,33.3,19.0,1027.4,3.7,10.0,9.9,15.0,43.0,28.0,0.0,999.9,0,700,,,184,6,42,57,,1,,,13,238,21,63,15,9,89,2,24,44,255,240
2019-03-12,2,2019,03,12,36.3,23.6,1028.0,4.2,10.0,6.2,13.0,48.9,26.1,0.0,999.9,0,627,1,1,149,7,44,55,,1,1,,9,203,21,73,11,1,94,1,21,51,211,210
2019-03-13,3,2019,03,13,47.1,37.5,1013.6,990.7,9.0,10.7,15.0,60.1,41.0,0.15,999.9,0,688,,,206,10,38,46,,,1,,10,208,16,71,13,2,106,2,16,42,226,250
2019-03-14,4,2019,03,14,56.2,48.6,999.5,976.8,8.8,15.0,24.1,64.0,46.0,0.32,999.9,0,676,1,3,187,5,44,63,,1,3,,9,201,19,64,19,,104,5,23,43,220,249
2019-03-15,5,2019,03,15,38.6,33.3,1008.6,986.0,8.3,15.7,22.9,45.0,35.6,0.32,999.9,0,735,2,3,204,5,53,55,,1,1,,6,241,14,73,22,3,120,5,18,37,241,268
2019-03-16,6,2019,03,16,35.5,20.6,1025.5,1.9,10.0,10.3,15.9,43.0,28.9,0.0,999.9,0,766,1,2,259,7,45,53,,2,1,,14,219,17,73,18,3,153,2,19,13,268,275
2019-03-17,7,2019,03,17,36.0,22.3,1025.3,1.7,9.9,6.2,15.0,45.0,28.9,0.0,999.9,0,612,,2,199,4,26,30,,1,2,,5,170,27,77,17,6,109,5,13,9,217,228
2019-03-18,1,2019,03,18,36.1,23.6,1028.1,4.5,9.8,6.1,13.0,45.0,28.0,0.0,999.9,0,651,,1,203,3,42,45,,3,1,,7,200,15,70,8,4,91,2,13,40,211,242
2019-03-19,2,2019,03,19,39.8,23.8,1029.2,5.7,10.0,6.7,12.0,50.0,30.0,0.0,999.9,0,644,2,,190,5,47,47,,,,,10,201,17,57,19,4,84,1,11,44,208,256
2019-03-20,3,2019,03,20,42.5,33.5,1020.4,996.3,7.7,7.7,13.0,46.9,39.9,0.0,999.9,0,693,,1,156,3,46,67,,,,,17,229,21,70,16,4,106,2,20,35,229,249
2019-03-21,4,2019,03,21,40.4,35.1,1014.6,991.8,7.5,9.2,15.0,46.0,37.0,0.08,999.9,0,689,,1,199,5,39,42,2,,,,10,233,21,65,17,4,87,2,15,47,237,254
2019-03-22,5,2019,03,22,40.6,28.8,1017.8,994.9,10.0,10.4,18.1,46.9,35.1,0.0,999.9,0,709,3,2,185,5,57,53,,,2,,13,244,15,64,14,3,118,1,26,50,232,245
2019-03-23,6,2019,03,23,37.9,24.9,1026.3,2.8,10.0,3.6,8.9,53.1,27.0,0.0,999.9,0,690,2,2,211,3,44,38,1,2,1,1,11,212,12,74,24,4,106,3,16,14,256,258
2019-03-24,7,2019,03,24,46.0,31.5,1020.9,997.9,9.8,4.6,14.0,51.1,43.0,0.0,999.9,0,648,,,201,2,32,34,1,1,2,,8,209,15,74,17,4,119,2,10,9,237,240
2019-03-25,1,2019,03,25,37.6,25.2,1024.3,0.7,9.6,15.0,20.0,43.0,34.0,0.11,999.9,0,639,,1,169,4,47,52,,,1,,10,206,11,57,12,4,93,2,16,31,195,260
2019-03-26,2,2019,03,26,36.1,13.6,1031.0,7.4,10.0,6.4,14.0,46.0,27.0,0.0,999.9,0,672,,,164,7,46,58,,,2,,10,232,13,76,15,4,87,3,20,42,219,258
2019-03-27,3,2019,03,27,42.8,18.4,1026.9,3.4,10.0,7.8,15.9,59.0,30.9,0.0,999.9,0,698,,1,199,6,43,61,1,,1,,13,201,17,76,23,4,102,2,14,42,221,272
2019-03-28,4,2019,03,28,53.5,39.4,1017.2,994.5,9.7,11.3,15.9,64.9,46.0,0.08,999.9,0,683,,1,218,3,44,53,,1,3,,10,211,14,52,17,4,105,1,11,45,239,237
2019-03-29,5,2019,03,29,47.5,32.6,1017.9,995.1,10.0,7.0,9.9,55.0,42.1,0.01,999.9,0,675,,1,185,4,49,51,,1,3,,11,217,20,72,13,4,115,5,22,38,242,216
2019-03-30,6,2019,03,30,40.2,32.9,1013.2,989.7,7.3,11.3,20.0,43.0,35.1,0.61,999.9,0,663,2,1,190,10,49,29,,,,,16,200,25,62,21,3,110,2,19,14,242,235
2019-03-31,7,2019,03,31,31.9,13.8,1024.8,1.1,9.6,12.6,15.9,39.9,24.1,0.22,999.9,0,636,,1,210,4,39,31,,,2,,6,184,18,62,24,4,109,4,11,11,219,254
2019-04-01,1,2019,04,01,36.5,20.1,1026.5,2.8,10.0,9.6,20.0,48.9,27.0,0.0,999.9,0,794,1,,202,6,37,110,,,4,,21,234,18,63,10,7,96,3,14,38,230,350
2019-04-02,2,2019,04,02,44.9,30.2,1017.4,994.3,9.8,12.9,21.0,57.0,37.9,0.0,999.9,0,657,,1,167,10,48,66,,,1,,8,207,14,71,8,2,87,3,11,56,228,233
2019-04-03,3,2019,04,03,47.0,28.4,1022.2,999.4,10.0,8.9,15.0,59.0,37.0,0.0,999.9,0,680,,1,186,3,49,54,,1,3,,14,205,22,59,13,5,102,3,16,46,226,248
2019-04-04,4,2019,04,04,46.7,39.9,1027.0,3.7,8.0,8.5,14.0,54.0,42.8,0.16,999.9,0,663,3,1,184,3,43,63,,,1,,12,208,14,72,9,2,100,3,16,49,216,236
2019-04-05,5,2019,04,05,45.0,39.5,1020.2,997.1,7.4,4.9,11.1,57.0,39.9,0.16,999.9,0,705,,1,180,2,60,42,,,1,,7,235,21,84,21,,115,,16,22,274,237
2019-04-06,6,2019,04,06,52.3,44.4,1019.8,997.4,6.2,4.2,12.0,64.9,42.1,0.0,999.9,1,743,1,1,220,6,41,51,,1,1,,13,222,28,71,24,6,130,1,20,7,285,278
2019-04-07,7,2019,04,07,59.4,49.9,1013.3,990.4,10.0,7.3,15.9,70.0,53.1,0.0,999.9,0,703,,1,228,8,44,33,,,5,,11,198,18,69,31,3,93,5,14,9,322,231
2019-04-08,1,2019,04,08,62.7,47.2,1010.0,988.0,10.0,6.9,19.0,73.9,53.1,0.08,999.9,0,744,1,,219,4,46,61,,,3,,4,219,25,77,20,3,99,,14,39,303,250
2019-04-09,2,2019,04,09,60.9,35.8,1009.8,988.0,10.0,9.8,17.1,71.1,46.9,0.0,999.9,0,693,,1,205,5,50,50,,1,1,,18,205,20,75,13,5,94,3,25,30,248,261
2019-04-10,3,2019,04,10,41.6,31.5,1015.0,992.4,9.8,13.8,24.1,64.0,36.0,0.0,999.9,0,659,,1,141,4,35,53,,1,3,,12,243,16,71,12,1,106,2,19,17,231,249
2019-04-11,4,2019,04,11,45.6,35.7,1007.5,985.4,10.0,15.8,22.0,61.0,39.0,0.06,999.9,0,746,1,,187,5,45,71,,1,1,,15,243,23,78,18,2,118,2,13,44,256,261
2019-04-12,5,2019,04,12,50.6,36.2,1005.1,982.1,9.2,14.9,26.0,61.0,43.0,0.47,999.9,0,780,1,1,178,4,59,69,,1,,,15,252,33,85,16,4,126,4,20,39,260,280
2019-04-13,6,2019,04,13,44.3,24.4,1017.7,994.8,10.0,11.2,14.0,54.0,37.0,0.13,999.9,0,754,,3,201,9,44,53,,1,2,,8,237,17,109,19,6,122,4,20,8,282,275
2019-04-14,7,2019,04,14,37.1,29.8,1012.8,986.9,5.1,14.6,21.0,51.1,33.1,0.05,3.1,1,536,,2,158,3,31,36,,,1,,5,161,13,68,12,3,81,,15,7,198,211
2019-04-15,1,2019,04,15,39.9,29.3,1016.4,991.0,8.4,7.8,12.0,54.0,30.9,0.4,1.2,0,724,,2,166,5,44,72,,,3,,9,248,11,87,11,4,115,1,12,16,251,278
2019-04-16,2,2019,04,16,57.8,42.6,1013.7,991.1,10.0,9.4,14.0,75.0,48.9,0.0,999.9,0,708,,1,204,3,39,60,1,,2,,7,211,17,76,16,4,107,1,20,21,253,262
2019-04-17,3,2019,04,17,57.9,47.2,1010.9,988.6,8.8,8.5,17.1,77.0,46.9,0.0,999.9,0,692,1,,167,7,39,45,,,4,,15,244,19,75,25,4,92,4,15,25,269,239
2019-04-18,4,2019,04,18,58.6,51.7,1001.6,980.2,8.0,10.9,19.0,75.0,48.0,0.08,999.9,0,628,,4,177,4,34,34,,,1,1,12,212,16,63,14,7,77,2,12,21,223,255
2019-04-19,5,2019,04,19,44.5,34.7,1009.4,986.6,9.9,18.2,26.0,48.9,41.0,0.44,999.9,0,650,2,1,153,1,56,39,,1,1,,14,222,15,73,12,9,111,3,12,17,221,245
2019-04-20,6,2019,04,20,50.6,19.6,1010.0,987.4,10.0,16.0,22.9,64.9,41.0,0.0,999.9,0,730,,,214,7,45,36,,1,3,,15,227,23,81,24,4,108,5,17,11,256,287
2019-04-21,7,2019,04,21,59.6,24.4,1013.9,991.6,10.0,6.0,13.0,78.1,45.0,0.0,999.9,0,645,1,,237,5,37,20,,1,1,,4,174,11,83,29,6,78,3,13,10,260,260
2019-04-22,1,2019,04,22,68.4,42.2,1015.8,993.8,10.0,10.5,20.0,80.1,57.9,0.0,999.9,0,737,,2,211,10,42,59,,1,2,,8,206,18,95,21,6,97,1,16,30,264,285
2019-04-23,2,2019,04,23,59.1,49.0,1014.0,991.8,9.5,9.6,15.9,71.1,51.1,0.19,999.9,0,743,,2,182,7,51,51,,,1,,6,263,20,79,17,2,100,1,20,45,278,259
2019-04-24,3,2019,04,24,53.9,37.8,1015.9,993.4,10.0,4.9,11.1,64.9,45.0,0.0,999.9,0,702,,1,186,7,40,48,,,1,,12,220,22,62,21,4,96,1,14,44,260,246
2019-04-25,4,2019,04,25,57.7,37.7,1008.7,986.4,10.0,3.5,8.9,66.0,46.9,0.0,999.9,0,767,,1,217,4,34,55,1,,,,12,246,29,83,22,5,113,2,17,42,272,280
2019-04-26,5,2019,04,26,56.5,37.4,1007.6,985.3,9.7,14.5,22.9,64.9,50.0,0.06,999.9,0,762,,2,204,4,50,66,,2,5,,8,257,14,68,23,2,101,3,11,45,280,288
2019-04-27,6,2019,04,27,42.9,30.2,1013.0,990.5,7.1,9.8,21.0,61.0,33.1,0.03,1.2,1,629,1,,178,3,29,27,,1,2,,8,206,14,88,23,1,105,1,11,5,227,252
2019-04-28,7,2019,04,28,41.5,27.4,1020.0,996.6,8.9,11.4,18.1,51.1,33.1,0.85,1.2,0,606,,,189,4,37,25,1,,3,,11,193,11,73,17,2,81,1,14,7,231,247
2019-04-29,1,2019,04,29,46.8,39.7,1018.5,995.4,8.2,9.6,20.0,53.1,43.0,0.4,999.9,0,717,,1,176,5,40,52,,2,3,,9,267,20,67,10,1,121,2,20,40,223,275
2019-04-30,2,2019,04,30,46.1,44.0,1022.5,999.3,5.4,7.8,15.9,52.0,39.9,1.14,999.9,0,729,,1,194,7,43,53,,1,1,,12,257,20,72,11,8,129,,17,57,213,269
2019-05-01,3,2019,05,01,52.9,50.6,1014.9,991.5,6.8,9.1,19.0,61.0,45.0,1.29,999.9,0,816,,,204,7,35,96,1,,,,23,258,15,85,17,2,116,2,11,58,239,329
2019-05-02,4,2019,05,02,45.8,43.7,1019.2,996.4,4.6,7.6,12.0,51.1,43.0,0.04,999.9,0,699,,,174,8,36,57,,2,1,,13,237,25,77,15,1,106,2,12,48,206,277
2019-05-03,5,2019,05,03,48.6,40.4,1019.0,996.2,8.8,10.4,15.0,57.0,44.1,0.32,999.9,0,791,,1,194,7,58,55,1,,1,,12,293,17,66,16,5,130,5,13,42,273,264
2019-05-04,6,2019,05,04,50.9,38.3,1016.4,993.7,10.0,6.6,11.1,61.0,42.1,0.02,999.9,0,699,1,,220,6,36,47,3,2,,,12,210,12,89,23,8,122,3,14,11,260,242
2019-05-05,7,2019,05,05,58.8,39.6,1012.1,989.8,10.0,4.9,12.0,73.9,44.1,0.0,999.9,0,779,,1,252,4,26,39,,2,4,,7,220,13,113,30,3,110,,16,15,306,296
2019-05-06,1,2019,05,06,60.7,47.3,1014.0,992.1,10.0,7.0,14.0,72.0,51.1,0.0,999.9,0,792,,3,219,4,37,64,1,2,3,,18,263,22,77,24,3,102,3,24,45,258,313
2019-05-07,2,2019,05,07,47.4,41.9,1022.1,999.4,8.3,10.9,17.1,51.1,45.0,0.41,999.9,0,700,,1,196,2,37,54,,1,1,,9,236,26,61,15,2,113,2,13,53,210,266
2019-05-08,3,2019,05,08,53.7,41.7,1018.6,995.8,10.0,10.8,17.1,75.9,45.0,0.1,999.9,0,759,,1,234,5,40,45,,1,1,,9,240,22,66,15,3,111,3,26,51,275,256
2019-05-09,4,2019,05,09,63.2,56.4,1006.6,984.5,7.3,10.6,17.1,73.0,53.1,0.38,999.9,0,737,,,220,3,48,56,,1,1,,17,229,28,59,15,5,121,1,22,52,242,250
2019-05-10,5,2019,05,10,50.1,38.4,1017.2,995.0,10.0,8.8,13.0,55.9,45.0,0.0,999.9,0,798,2,3,217,6,46,73,,1,1,,10,243,28,81,18,4,122,4,24,43,243,314
2019-05-11,6,2019,05,11,48.1,37.5,1020.2,997.3,10.0,6.1,14.0,54.0,46.0,0.0,999.9,0,696,4,,176,1,46,36,1,1,2,,12,263,14,81,18,2,117,5,15,15,260,249
2019-05-12,7,2019,05,12,47.2,38.0,1012.3,989.5,10.0,10.5,14.0,53.1,44.1,0.07,999.9,0,631,2,,185,1,26,36,,,1,,15,186,18,80,24,2,105,2,14,13,226,245
2019-05-13,1,2019,05,13,50.4,38.6,1012.5,989.9,9.9,7.8,14.0,61.0,43.0,0.08,999.9,0,790,,3,232,11,31,67,,,1,,14,241,23,82,17,2,123,1,22,40,282,289
2019-05-14,2,2019,05,14,55.7,36.8,1016.4,993.9,10.0,4.0,13.0,70.0,43.0,0.0,999.9,0,720,,1,204,5,40,46,1,,3,,11,228,21,78,21,5,107,,18,47,251,257
2019-05-15,3,2019,05,15,63.6,43.2,1014.2,992.1,10.0,3.1,7.0,75.0,52.0,0.0,999.9,0,764,,2,216,4,32,56,,,1,,11,269,18,76,18,3,112,1,15,37,263,286
2019-05-16,4,2019,05,16,67.0,54.9,1009.7,987.9,9.8,8.0,13.0,75.9,59.0,0.0,999.9,0,740,,1,200,3,40,46,1,,4,,11,268,20,75,16,1,104,5,21,46,265,269
2019-05-17,5,2019,05,17,57.5,50.7,1010.2,987.6,9.5,9.2,18.1,75.0,46.0,0.28,999.9,0,775,3,1,222,4,58,52,,,1,,13,231,28,83,17,1,126,3,20,52,273,268
2019-05-18,6,2019,05,18,58.0,50.0,1010.5,988.0,9.4,7.8,22.9,82.9,45.0,0.13,999.9,0,757,,,229,5,32,44,,2,1,,7,252,18,85,21,,136,3,17,11,268,268
2019-05-19,7,2019,05,19,66.1,59.2,1003.3,981.6,9.5,10.7,25.1,75.0,53.1,0.47,999.9,0,774,,1,268,4,44,34,,1,1,,10,208,14,94,16,5,126,,16,15,290,302
2019-05-20,1,2019,05,20,54.1,43.4,1014.4,992.4,10.0,11.5,22.0,69.1,48.9,0.29,999.9,0,809,1,,230,3,36,66,,3,2,,13,268,21,77,21,4,123,2,16,42,274,300
2019-05-21,2,2019,05,21,49.5,40.6,1019.6,996.8,9.8,10.2,20.0,54.0,46.0,0.05,999.9,0,728,,,191,4,38,52,,2,1,,13,235,15,84,17,5,109,1,20,59,222,265
2019-05-22,3,2019,05,22,63.9,52.1,1011.9,989.1,9.0,12.8,20.0,82.0,51.1,0.79,999.9,0,772,,,231,5,41,51,,,1,,15,237,25,85,10,,94,2,20,46,280,298
2019-05-23,4,2019,05,23,72.1,56.4,1014.0,991.8,10.0,13.1,17.1,80.1,64.9,0.02,999.9,0,772,,1,247,9,44,41,,1,2,,15,248,22,63,19,5,112,3,16,29,284,287
2019-05-24,5,2019,05,24,64.5,52.2,1017.7,996.0,9.8,7.1,13.0,73.9,55.9,0.06,999.9,0,847,1,,235,5,47,66,,,1,,14,276,17,77,32,1,141,2,16,28,317,294
2019-05-25,6,2019,05,25,76.4,64.4,1011.8,990.3,10.0,10.2,15.9,82.9,66.9,0.05,999.9,0,875,1,,280,7,33,46,1,1,2,,18,255,26,94,40,7,120,6,25,11,348,325
2019-05-26,7,2019,05,26,70.9,59.8,1015.0,993.5,10.0,6.2,11.1,82.0,64.0,0.0,999.9,0,827,,1,281,6,38,40,1,,3,,15,232,13,94,40,11,108,4,22,17,333,301
2019-05-27,1,2019,05,27,62.7,53.5,1016.5,992.1,9.0,6.7,18.1,75.9,55.0,0.01,999.9,1,746,,1,209,6,37,33,,,1,,7,243,24,88,22,2,93,2,22,15,271,311
2019-05-28,2,2019,05,28,65.7,61.0,1005.5,984.1,9.5,7.9,24.1,72.0,53.6,1.28,999.9,0,747,,3,196,3,32,54,,,2,1,14,257,30,78,15,5,106,1,16,47,242,288
2019-05-29,3,2019,05,29,60.0,55.2,1007.6,985.5,6.5,7.1,15.9,73.9,51.8,0.74,999.9,0,738,,,212,5,26,58,,1,5,,15,259,28,78,9,8,121,2,14,41,237,278
